"CodeObj","Vaddr","Instruction","Hitcount","Latency","Stall","Idle","Source"
2,6716,"ds_write2_b64 v28, v[54:55], v[56:57] offset1:1",2,36,0,0,""
2,6724,"s_waitcnt vmcnt(0)",2,304,304,0,""
2,6728,"ds_write2_b64 v29, v[58:59], v[60:61] offset1:1",2,36,0,0,""
2,6736,"v_add_u32_e32 v30, 0x840, v22",2,8,0,4,""
2,6744,"v_mov_b32_e32 v4, v2",2,8,0,0,""
2,6748,"v_mov_b32_e32 v5, v2",2,8,0,0,""
2,6752,"v_mov_b32_e32 v6, v2",2,8,0,0,""
2,6756,"v_mov_b32_e32 v7, v2",2,8,0,0,""
2,6760,"v_add_u32_e32 v31, v21, v19",254,1016,0,4032,""
2,6764,"v_add_u32_e32 v68, v12, v19",254,1016,0,0,""
2,6768,"buffer_load_dwordx4 v[32:35], v31, s[12:15], 0 offen",254,1016,0,2032,""
2,6776,"v_add_u32_e32 v31, 0x40000, v68",254,1016,0,0,""
2,6784,"v_add_u32_e32 v69, 0x80000, v68",254,1016,0,0,""
2,6792,"v_add_u32_e32 v70, 0xc0000, v68",254,1016,0,0,""
2,6800,"v_add_u32_e32 v71, 0x100000, v68",254,1016,0,0,""
2,6808,"v_add_u32_e32 v72, 0x140000, v68",254,1016,0,0,""
2,6816,"v_add_u32_e32 v73, 0x180000, v68",254,1016,0,0,""
2,6824,"v_add_u32_e32 v74, 0x1c0000, v68",254,1016,0,0,""
2,6832,"buffer_load_dwordx4 v[36:39], v68, s[4:7], 0 offen offset:256",254,1016,0,2032,""
2,6840,"buffer_load_dwordx4 v[40:43], v31, s[4:7], 0 offen offset:256",254,1016,0,0,""
2,6848,"buffer_load_dwordx4 v[44:47], v69, s[4:7], 0 offen offset:256",254,1016,0,0,""
2,6856,"buffer_load_dwordx4 v[48:51], v70, s[4:7], 0 offen offset:256",254,1016,0,0,""
2,6864,"buffer_load_dwordx4 v[52:55], v71, s[4:7], 0 offen offset:256",254,1016,0,0,""
2,6872,"buffer_load_dwordx4 v[56:59], v72, s[4:7], 0 offen offset:256",254,1016,0,0,""
2,6880,"buffer_load_dwordx4 v[60:63], v73, s[4:7], 0 offen offset:256",254,1016,0,0,""
2,6888,"buffer_load_dwordx4 v[64:67], v74, s[4:7], 0 offen offset:256",254,1016,0,0,""
2,6896,"s_waitcnt lgkmcnt(0)",254,1016,1016,0,""
2,6900,"s_barrier",254,158956,158956,0,""
2,6904,"ds_read2_b64 v[68:71], v17 offset1:4",254,1016,0,0,""
2,6912,"ds_read2_b64 v[72:75], v16 offset1:4",254,1016,0,0,""
2,6920,"ds_read2_b64 v[76:79], v18 offset1:4",254,1016,0,0,""
2,6928,"s_waitcnt lgkmcnt(1)",254,17272,17272,0,""
2,6932,"v_mfma_f32_16x16x16_f16 v[2:5], v[68:69], v[72:73], v[2:5]",254,1020,0,0,""
2,6940,"s_waitcnt lgkmcnt(0)",254,3044,3044,0,""
2,6944,"v_mfma_f32_16x16x16_f16 v[6:9], v[68:69], v[76:77], v[6:9]",254,1020,0,0,""
2,6952,"v_mfma_f32_16x16x16_f16 v[2:5], v[70:71], v[74:75], v[2:5]",254,4060,3044,0,""
2,6960,"ds_read2_b64 v[72:75], v17 offset0:8 offset1:12",254,1016,0,0,""
2,6968,"v_mfma_f32_16x16x16_f16 v[6:9], v[70:71], v[78:79], v[6:9]",254,3048,2032,0,""
2,6976,"ds_read2_b64 v[68:71], v16 offset0:8 offset1:12",254,1016,0,0,""
2,6984,"ds_read2_b64 v[76:79], v18 offset0:8 offset1:12",254,1016,0,0,""
2,6992,"s_waitcnt lgkmcnt(1)",254,14224,14224,0,""
2,6996,"v_mfma_f32_16x16x16_f16 v[2:5], v[72:73], v[68:69], v[2:5]",254,1016,0,0,""
2,7004,"s_waitcnt lgkmcnt(0)",254,3048,3048,0,""
